Order_ID,Customer_ID,Customer_name,Product_ID,Product_name,Product_category,Payment_type,Qty,Price,Datetime,Country,Ecommerce_website_name,Payment_txn_id,Payment_txn_success,Failure_reason
8925,4,Ken Masters,4,banana,food,card,738,3.99,2020-04-14,Russia,www.Target.com,`763Y`119,N,purchase made while traveling
8926,43,Taylor Wind,13,etc,etc,wallet,626,etc,2020-09-06,ERROR,www.Amazon.com,q2913/q2556,Y,
8927,68,Addison Leah,29,etc,etc,card,258,etc,2020-12-28,Japan,www.Wal-Mart.com,~1633d~3287,N,incorrectly entered information
8928,1,Normand Michel,16,etc,etc,Internet Banking ,579,etc,2022-09-12,United States,www.Target.com,t1089Kt3856,N,payment gateway is misconfigured
8929,4,Ken Masters,22,etc,etc,UPI,524,etc,2022-04-06,India,www.Target.com,l3429{l856,Y,
8930,64,Nova Williow,13,etc,etc,Internet Banking ,19,etc,2020-01-01,Ireland,www.Amazon.com,r2030mr3246,N,Invalid credit card number
8931,29,Justice Rage,17,etc,etc,wallet,429,etc,2022-11-23,Italy,www.Target.com,:4666z:856,N,insufficient funds
8932,70,Gemina Zoe,3,hat,apparel,card,799,10.99,2020-11-03,Spain,www.Target.com,A4875TA470,N,processor declined
8933,25,Melia Rage,2,Pants,apparel,wallet,41,10.99,2020-03-01,New Zealand,www.Amazon.com,-4958a-1502,Y,
8934,17,Christopher Michel,27,etc,etc,UPI,470,etc,2021-02-08,Italy,www.Ebay.com,K4862~K2956,Y,
8935,72,Paisley Everly,9,bike,bikes,card,373,199.99,2022-10-14,ERROR,other,R2228`R4082,N,processor declined
8936,19,Chris garnet,26,etc,etc,UPI,558,etc,2022-07-30,France,www.Target.com,*1230Z*4600,Y,
8937,2,Danny Hue,19,etc,etc,wallet,252,etc,2020-08-19,France,www.Wal-Mart.com,Y49044Y4903,Y,
8938,72,Paisley Everly,10,bike tires,bikes,card,4,199.99,2020-03-22,New Zealand,www.Ebay.com,P3142iP1353,N,expired card
8939,33,Faust Williams,2,Pants,apparel,Internet Banking ,340,6.99,2022-08-31,Italy,www.Target.com,X255)X3571,Y,
8940,8,Sherrell Lattes,26,etc,etc,UPI,183,etc,2020-06-04,Switzerland,www.Target.com,~4388@~3099,N,blocked by merchant account
8941,44,Karmelo Winnie,21,etc,etc,wallet,695,etc,2020-11-16,Ireland,www.Amazon.com,N2700~N4343,N,Invalid credit card number
8942,0,Christopher Edwin Breaux,28,etc,etc,card,531,etc,2022-07-20,Serbia,www.Amazon.com,p4828Lp2510,Y,
8943,31,Baiken Hen,16,etc,etc,wallet,148,etc,2021-02-10,Turkey,www.Wal-Mart.com,C1285"C120,Y,
8944,33,Faust Williams,1,Shirt,apparel,card,212,5.99,2022-06-24,Ireland,www.Ebay.com,B4489ZB2524,Y,
8945,60,Amelia Crawford,15,etc,etc,UPI,297,etc,2020-03-12,United States,www.Target.com,!2595N!2891,N,no inventory
8946,14,McKenzie Phoenix,27,etc,etc,wallet,512,etc,2020-12-25,Italy,www.Ebay.com,C1240/C3835,N,Credit card type isn’t accepted
8947,59,Isabella Willford,22,etc,etc,Internet Banking ,892,etc,2022-01-25,Portugal,other,:4503!:4457,Y,
8948,37,Elizabeth kind,24,etc,etc,card,695,etc,2021-11-27,Mexico,www.Target.com,E1368JE3569,N,payment gateway is misconfigured
8949,48,Danny Maggis,12,etc,etc,wallet,865,etc,2020-12-25,New Zealand,other,\1788u\4888,N,insufficient funds
8950,23,Noah Han,28,etc,etc,card,272,etc,2020-08-07,Italy,www.Target.com,j1242aj4108,N,expired card
8951,6,Michelle Otter,16,etc,etc,wallet,790,etc,2020-09-12,Germany,www.Amazon.com,U1929aU4983,N,purchase made while traveling
8952,34,Laura Williams,16,etc,etc,wallet,622,etc,2020-07-04,China,www.Amazon.com,:4071,:3695,N,processor declined
8953,46,Ronald Bensworth,22,etc,etc,wallet,834,etc,2022-01-06,Spain,www.Wal-Mart.com,,580,,2655,N,Invalid credit card number
8954,32,Kliff Undersn,9,bike,bikes,Internet Banking ,113,199.99,2022-09-12,Japan,www.Target.com,@2356[@3358,N,incorrectly entered information
8955,18,Lewis Garden,21,etc,etc,card,862,etc,2021-03-08,France,www.Amazon.com,Y2915WY141,N,processor declined
8956,4,Ken Masters,19,etc,etc,card,674,etc,2020-11-28,New Zealand,www.Target.com,d1256Ld2844,Y,
8957,51,Karen Starrs,15,etc,etc,wallet,441,etc,2022-07-23,Brazil,www.Target.com,y634oy815,N,processor declined
8958,14,McKenzie Phoenix,4,banana,food,Internet Banking ,84,5.99,2021-05-03,India,other,y3957ky4518,N,expired card
8959,2,Danny Hue,20,etc,etc,UPI,740,etc,2020-03-31,Serbia,www.Ebay.com,@3021X@136,N,Credit card type isn’t accepted
8960,61,Charlotte Hanson,22,etc,etc,card,883,etc,2021-03-11,Serbia,www.Target.com,W40258W4794,N,purchase made while traveling
8961,58,Mia Pena,6,milk,food,card,545,6.99,2020-11-27,Italy,www.Amazon.com,A3738fA1945,N,incorrectly entered information
8962,61,Charlotte Hanson,22,etc,etc,UPI,506,etc,2022-10-16,United States,www.Target.com,%4930<%144,N,blocked by merchant account
8963,58,Mia Pena,14,etc,etc,Internet Banking ,0,etc,2020-09-20,Iceland,www.Target.com,T4544$T353,N,processor declined
8964,36,Rudy Derr,8,phone,electronics,wallet,456,100.99,2020-02-16,Ireland,www.Wal-Mart.com,?1702;?3150,Y,
8965,44,Karmelo Winnie,20,etc,etc,card,672,etc,2021-02-14,Ireland,other,63786Q63062,Y,
8966,68,Addison Leah,29,etc,etc,wallet,103,etc,2021-06-20,Finland,www.Amazon.com,:2967}:3611,N,processor declined
8967,44,Karmelo Winnie,10,bike tires,bikes,Internet Banking ,359,150.99,2021-05-12,Turkey,www.Wal-Mart.com,E2580zE2833,N,processor declined
8968,41,Chungli Chin,19,etc,etc,card,197,etc,2022-01-19,Japan,www.Amazon.com,a917ha2751,Y,
8969,30,Chipp Zanuff,4,banana,food,Internet Banking ,150,6.99,2022-11-20,New Zealand,www.Wal-Mart.com,^3036}^245,N,Credit card type isn’t accepted
8970,30,Chipp Zanuff,20,etc,etc,card,194,etc,2021-03-07,Switzerland,www.Amazon.com,X287[X4640,Y,
8971,12,Rose Jean,11,etc,etc,UPI,784,etc,2022-09-05,France,www.Ebay.com,B1983LB485,N,account has been closed
8972,49,Daniel Maggio,11,etc,etc,wallet,680,etc,2021-07-22,Spain,www.Wal-Mart.com,!1804b!2957,N,purchase made while traveling
8973,46,Ronald Bensworth,3,hat,apparel,Internet Banking ,511,10.99,2021-11-05,Switzerland,other,R4869HR925,Y,
8974,40,Carol Ritz,19,etc,etc,Internet Banking ,261,etc,2022-03-06,Italy,www.Amazon.com,Z2089"Z4101,Y,
8975,38,Honey Wells,6,milk,food,wallet,255,6.99,2020-02-15,Spain,www.Amazon.com,Y1317nY3723,N,Credit card type isn’t accepted
8976,45,Brian Sea,8,phone,electronics,wallet,10,200.99,2021-03-08,Italy,www.Ebay.com,'3567{'4076,N,expired card
8977,33,Faust Williams,24,etc,etc,wallet,546,etc,2022-08-29,Serbia,www.Amazon.com,!2604\!4996,N,payment gateway is misconfigured
8978,20,Danielle Will,23,etc,etc,wallet,181,etc,2020-04-23,Portugal,www.Amazon.com,K407&K4236,Y,
8979,50,Matthew Rosen,7,tv,electronics,card,801,Error,2021-06-16,Switzerland,www.Wal-Mart.com,H4923;H908,Y,
8980,16,Farrah Michelle,0,Computer,electronics,Internet Banking ,994,50.99,2020-06-25,Montenegro,www.Wal-Mart.com,Y4771~Y1905,N,incorrectly entered information
8981,0,Christopher Edwin Breaux,13,etc,etc,card,76,etc,2021-12-23,Mexico,www.Wal-Mart.com,`4838;`3023,Y,
8982,70,Gemina Zoe,15,etc,etc,card,719,etc,2022-06-06,France,www.Ebay.com,R42486R2622,Y,
8983,49,Daniel Maggio,12,etc,etc,wallet,100,etc,2022-07-01,Iceland,www.Wal-Mart.com,w1437Cw3580,Y,
8984,20,Danielle Will,21,etc,etc,wallet,340,etc,2022-08-07,Canada,other,=33784=2867,Y,
8985,72,Paisley Everly,1,Shirt,apparel,card,5,65.9,2022-12-14,France,www.Amazon.com,[870#[4291,Y,
8986,62,Emma Streak,14,etc,etc,Internet Banking ,998,etc,2021-09-03,Montenegro,www.Wal-Mart.com,u4035uu4792,Y,
8987,8,Sherrell Lattes,11,etc,etc,Internet Banking ,812,etc,2020-06-14,China,www.Amazon.com,'2502M'914,Y,
8988,11,Abel Don,5,eggs,food,UPI,105,3.99,2020-03-17,Switzerland,www.Wal-Mart.com,Q544YQ3716,N,no inventory
8989,5,Micheal Gus,18,etc,etc,Internet Banking ,218,etc,2022-12-17,France,www.Amazon.com,h238"h3479,Y,
8990,6,Michelle Otter,22,etc,etc,card,720,etc,2020-04-25,Turkey,www.Amazon.com,h336Kh2392,Y,
8991,57,Evelyn Michels,7,tv,electronics,UPI,330,200.99,2021-06-19,Germany,www.Target.com,~2490g~811,Y,
8992,5,Micheal Gus,26,etc,etc,card,667,etc,2020-08-01,Finland,www.Target.com,Z1768pZ2276,Y,
8993,28,Baiken Faust,13,etc,etc,wallet,667,etc,2020-12-25,Montenegro,www.Target.com,53622z5710,Y,
8994,24,Ethan Shaw,7,tv,electronics,wallet,964,200.99,2022-01-28,France,www.Target.com,A3447|A4231,Y,
8995,18,Lewis Garden,9,bike,bikes,Internet Banking ,135,199.99,2021-10-10,Spain,www.Amazon.com,#2865V#253,N,blocked by merchant account
8996,44,Karmelo Winnie,28,etc,etc,card,179,etc,2021-03-27,China,www.Ebay.com,Q1866[Q2946,Y,
8997,59,Isabella Willford,6,milk,food,UPI,459,13.99,2022-03-06,Japan,www.Wal-Mart.com,=148~=4537,Y,
8998,42,Sherry Cher,20,etc,etc,Internet Banking ,701,etc,2021-12-10,Portugal,www.Target.com,#678=#1621,N,insufficient funds
8999,25,Melia Rage,5,eggs,food,Internet Banking ,48,3.99,2021-10-04,France,www.Ebay.com,^1626T^2376,N,blocked by merchant account
9000,70,Gemina Zoe,29,etc,etc,card,9,etc,2021-07-19,Italy,www.Wal-Mart.com,y3790\y1765,N,purchase made while traveling
9001,67,Lillian Cruz,11,etc,etc,UPI,866,etc,2020-04-06,South Korea,www.Wal-Mart.com,z2703&z4934,Y,
9002,6,Michelle Otter,10,bike tires,bikes,card,569,250.99,2022-01-13,Montenegro,other,i3619!i3296,N,Invalid credit card number
9003,11,Abel Don,25,etc,etc,UPI,252,etc,2021-02-10,Spain,www.Ebay.com,F4683sF3854,Y,
9004,23,Noah Han,5,eggs,food,UPI,631,5.99,2020-06-22,Ireland,www.Ebay.com,q858sq239,Y,
9005,72,Paisley Everly,25,etc,etc,card,685,Error,2020-07-30,United States,www.Amazon.com,\759z\2943,Y,
9006,62,Emma Streak,15,etc,etc,UPI,178,etc,2021-11-26,Portugal,www.Wal-Mart.com,C1838.C4839,N,Invalid credit card number
9007,61,Charlotte Hanson,3,hat,apparel,card,764,5.99,2021-07-01,Serbia,www.Wal-Mart.com,M2424*M3838,N,insufficient funds
9008,16,Farrah Michelle,0,Computer,electronics,Internet Banking ,107,50.99,2021-08-04,Iceland,other,D1178kD4228,Y,
9009,26,Kay Kiske,3,hat,apparel,UPI,136,65.9,2022-04-02,ERROR,www.Target.com,f7389f2958,Y,
9010,55,Camila Grant,4,banana,food,card,795,6.99,2021-07-23,China,www.Target.com,[3284F[941,Y,
9011,60,Amelia Crawford,0,Computer,electronics,Internet Banking ,57,500.99,2020-06-12,Russia,www.Wal-Mart.com,q3982mq2951,Y,
9012,69,Marc Galdson,10,bike tires,bikes,UPI,130,150.99,2022-03-05,Switzerland,www.Target.com,L3058eL2916,Y,
9013,47,Cynthia Dean,23,etc,etc,Internet Banking ,702,etc,2022-03-31,Argentina,www.Amazon.com,|442<|2922,N,account has been closed
9014,35,Laurelton Shera,26,etc,etc,UPI,618,etc,2020-09-21,Italy,www.Amazon.com,y1859hy2913,N,insufficient funds
9015,35,Laurelton Shera,29,etc,etc,card,486,etc,2020-09-07,Italy,www.Wal-Mart.com,?359G?2626,N,incorrectly entered information
9016,27,Sol Badguy,8,phone,electronics,Internet Banking ,911,50.99,2022-08-03,Iceland,www.Target.com,"287D"509,Y,
9017,30,Chipp Zanuff,8,phone,electronics,card,980,200.99,2022-10-14,Switzerland,www.Amazon.com,!2178,!834,N,purchase made while traveling
9018,58,Mia Pena,0,Computer,electronics,wallet,330,50.99,2021-06-17,France,www.Amazon.com,)20159)102,N,processor declined
9019,35,Laurelton Shera,3,hat,apparel,card,139,5.99,2022-04-24,New Zealand,www.Amazon.com,l1283_l3697,N,purchase made while traveling
9020,22,Liam Shaw,27,etc,etc,wallet,600,etc,2022-12-17,United States,www.Amazon.com,B4822cB4378,Y,
9021,45,Brian Sea,11,etc,etc,wallet,755,etc,2021-10-19,Portugal,www.Amazon.com,M1847@M4912,N,processor declined
9022,64,Nova Williow,5,eggs,food,UPI,526,6.99,2021-01-02,China,www.Ebay.com,%4375#%26,Y,
9023,68,Addison Leah,0,Computer,electronics,card,857,50.99,2021-08-11,ERROR,other,K3929rK4982,N,processor declined
9024,38,Honey Wells,3,hat,apparel,UPI,704,10.99,2020-01-28,Canada,www.Target.com,s2659rs2355,N,blocked by merchant account
9025,36,Rudy Derr,17,etc,etc,Internet Banking ,347,etc,2021-10-01,Serbia,www.Amazon.com,v2523Wv518,Y,
9026,19,Chris garnet,27,etc,etc,wallet,593,etc,2021-04-02,India,www.Wal-Mart.com,n4014Wn4901,Y,
9027,18,Lewis Garden,24,etc,etc,Internet Banking ,820,etc,2020-09-12,Italy,www.Amazon.com,:3763s:3372,N,insufficient funds
9028,18,Lewis Garden,17,etc,etc,UPI,837,etc,2020-06-03,Italy,www.Ebay.com,Q121>Q739,N,purchase made while traveling
9029,72,Paisley Everly,27,etc,etc,UPI,775,etc,2021-02-11,United States,www.Target.com,.4466E.1271,N,Invalid credit card number
9030,29,Justice Rage,2,Pants,apparel,Internet Banking ,474,40.99,2022-02-13,Canada,www.Wal-Mart.com,f218>f1270,Y,
9031,58,Mia Pena,5,eggs,food,wallet,956,15.99,2020-10-13,South Korea,www.Amazon.com,)3870R)668,N,no inventory
9032,28,Baiken Faust,2,Pants,apparel,card,785,65.9,2020-07-04,Mexico,www.Ebay.com,81767882462,N,processor declined
9033,22,Liam Shaw,24,etc,etc,UPI,519,etc,2020-05-26,South Korea,www.Wal-Mart.com,21608<22972,Y,
9034,20,Danielle Will,21,etc,etc,Internet Banking ,360,etc,2021-01-01,Brazil,www.Amazon.com,P1805GP3567,Y,
9035,72,Paisley Everly,2,Pants,apparel,UPI,238,6.99,2020-05-13,Switzerland,www.Ebay.com,N112|N13,N,expired card
9036,35,Laurelton Shera,13,etc,etc,card,91,etc,2021-09-24,Argentina,www.Target.com,j4218|j4427,Y,
9037,7,Morgan Freeman,29,etc,etc,wallet,947,etc,2021-10-20,Ireland,www.Wal-Mart.com,Z30948Z2635,Y,
9038,47,Cynthia Dean,6,milk,food,wallet,13,15.99,2020-11-17,France,www.Amazon.com,b5Bb464,N,payment gateway is misconfigured
9039,23,Noah Han,17,etc,etc,UPI,531,etc,2021-07-27,Canada,www.Target.com,b2954Sb1386,N,payment gateway is misconfigured
9040,2,Danny Hue,22,etc,etc,card,738,etc,2022-02-13,Spain,www.Amazon.com,m987:m4156,N,account has been closed
9041,39,Zangieff Russ,17,etc,etc,card,729,etc,2022-07-28,India,www.Ebay.com,84836i82969,Y,
9042,11,Abel Don,9,bike,bikes,card,820,150.99,2021-03-31,Spain,www.Ebay.com,#1786d#1195,N,processor declined
9043,37,Elizabeth kind,5,eggs,food,UPI,506,Error,2021-11-05,Serbia,www.Target.com,k2648;k2684,Y,
9044,4,Ken Masters,6,milk,food,UPI,90,3.99,2021-06-29,China,www.Wal-Mart.com,l349Wl2615,N,processor declined
9045,8,Sherrell Lattes,28,etc,etc,card,922,etc,2020-01-13,Turkey,www.Wal-Mart.com,E547:E2966,N,Credit card type isn’t accepted
9046,29,Justice Rage,0,Computer,electronics,wallet,779,50.99,2021-02-17,Turkey,www.Ebay.com,[3861([3476,N,processor declined
9047,59,Isabella Willford,16,etc,etc,Internet Banking ,8,etc,2022-02-08,Montenegro,www.Amazon.com,i773Li3693,Y,
9048,28,Baiken Faust,27,etc,etc,UPI,626,etc,2021-04-17,Russia,www.Target.com,!4201@!9,Y,
9049,35,Laurelton Shera,8,phone,electronics,Internet Banking ,874,200.99,2021-12-25,Canada,www.Target.com,]2965J]4811,N,processor declined
9050,29,Justice Rage,13,etc,etc,wallet,642,etc,2021-09-03,Mexico,www.Target.com,^32104^247,N,expired card
9051,68,Addison Leah,11,etc,etc,card,776,etc,2021-06-29,Turkey,www.Ebay.com,M3012\M4421,Y,
9052,44,Karmelo Winnie,20,etc,etc,card,964,etc,2020-07-19,United Kingdom,www.Amazon.com,s2055`s791,Y,
9053,29,Justice Rage,7,tv,electronics,Internet Banking ,419,200.99,2021-10-29,Spain,www.Wal-Mart.com,T2139LT4345,Y,
9054,1,Normand Michel,26,etc,etc,UPI,110,etc,2021-02-22,South Korea,www.Wal-Mart.com,N3255|N2072,N,account has been closed
9055,43,Taylor Wind,16,etc,etc,card,306,etc,2021-02-23,United Kingdom,www.Wal-Mart.com,12252v11307,N,Credit card type isn’t accepted
9056,26,Kay Kiske,21,etc,etc,card,809,etc,2021-04-01,Portugal,www.Target.com,[3048T[4155,Y,
9057,56,Harper Gene,4,banana,food,Internet Banking ,52,5.99,2020-05-11,Montenegro,www.Target.com,?2290.?4287,Y,
9058,37,Elizabeth kind,4,banana,food,Internet Banking ,145,5.99,2020-10-22,New Zealand,www.Ebay.com,X1700LX2828,Y,
9059,50,Matthew Rosen,26,etc,etc,Internet Banking ,987,etc,2021-06-17,Japan,www.Target.com,:2117j:4837,Y,
9060,42,Sherry Cher,12,etc,etc,card,110,etc,2022-08-03,India,www.Target.com,K948*K1732,Y,
9061,59,Isabella Willford,18,etc,etc,UPI,803,etc,2022-05-23,Italy,www.Wal-Mart.com,i1967:i2397,N,Credit card type isn’t accepted
9062,23,Noah Han,27,etc,etc,Internet Banking ,61,Error,2020-05-20,ERROR,www.Amazon.com,`2679c`3232,N,account has been closed
9063,23,Noah Han,12,etc,etc,wallet,154,etc,2020-10-26,Brazil,www.Wal-Mart.com,?774`?4512,N,blocked by merchant account
9064,50,Matthew Rosen,23,etc,etc,wallet,453,etc,2020-03-31,Serbia,www.Wal-Mart.com,f1695cf439,N,Credit card type isn’t accepted
9065,63,Oliva Gems,2,Pants,apparel,card,669,6.99,2021-04-16,Montenegro,www.Wal-Mart.com,"4971F"4124,N,insufficient funds
9066,26,Kay Kiske,5,eggs,food,UPI,617,13.99,2022-05-04,Mexico,www.Target.com,v1285]v1606,N,blocked by merchant account
9067,30,Chipp Zanuff,22,etc,etc,wallet,892,etc,2022-03-26,South Korea,www.Ebay.com,[3701T[3207,Y,
9068,16,Farrah Michelle,24,etc,etc,card,275,etc,2020-07-11,Mexico,www.Ebay.com,x4652$x1008,Y,
9069,29,Justice Rage,18,etc,etc,wallet,101,etc,2021-01-08,Montenegro,www.Ebay.com,<2252><876,Y,
9070,69,Marc Galdson,12,etc,etc,UPI,990,etc,2022-09-23,Mexico,www.Amazon.com,e2601Oe1663,Y,
9071,71,Elcy Jean,4,banana,food,wallet,495,3.99,2020-10-27,United States,www.Ebay.com,n3275vn2117,N,Credit card type isn’t accepted
9072,14,McKenzie Phoenix,17,etc,etc,UPI,82,etc,2022-12-10,Montenegro,www.Target.com,:1505@:2497,N,no inventory
9073,64,Nova Williow,25,etc,etc,wallet,47,etc,2021-09-02,Italy,www.Wal-Mart.com,g2931!g4419,N,processor declined
9074,51,Karen Starrs,29,etc,etc,card,12,etc,2021-01-20,Portugal,www.Ebay.com,>4485{>2851,N,Invalid credit card number
9075,42,Sherry Cher,28,etc,etc,Internet Banking ,438,etc,2021-05-11,Portugal,www.Amazon.com,,2193x,242,Y,
9076,34,Laura Williams,11,etc,etc,UPI,701,etc,2020-02-07,Brazil,www.Target.com,Y140Y3378,N,Credit card type isn’t accepted
9077,36,Rudy Derr,9,bike,bikes,card,661,150.99,2020-03-30,France,www.Amazon.com,N1842]N4013,N,blocked by merchant account
9078,5,Micheal Gus,9,bike,bikes,UPI,253,150.99,2021-04-15,Italy,other,'4468v'235,N,expired card
9079,0,Christopher Edwin Breaux,12,etc,etc,Internet Banking ,526,etc,2022-10-04,United States,www.Ebay.com,#3707}#729,Y,
9080,40,Carol Ritz,5,eggs,food,UPI,69,3.99,2021-07-21,Argentina,www.Ebay.com,o2630o1152,Y,
9081,65,Aurora Grace,18,etc,etc,UPI,665,etc,2022-11-21,Iceland,www.Amazon.com,84406b84582,Y,
9082,33,Faust Williams,28,etc,etc,wallet,436,etc,2020-04-20,United States,www.Target.com,_3832|_1751,Y,
9083,48,Danny Maggis,14,etc,etc,UPI,954,etc,2021-10-06,Brazil,www.Ebay.com,D3302sD4332,N,account has been closed
9084,37,Elizabeth kind,11,etc,etc,UPI,469,etc,2022-10-25,Brazil,www.Wal-Mart.com,c834:c3439,Y,
9085,48,Danny Maggis,13,etc,etc,wallet,747,etc,2022-12-29,Brazil,www.Target.com,11929.1843,Y,
9086,11,Abel Don,24,etc,etc,Internet Banking ,894,etc,2022-05-10,Argentina,www.Amazon.com,X1634{X1879,N,processor declined
9087,53,Louis Clark,26,etc,etc,card,403,etc,2022-01-29,ERROR,www.Wal-Mart.com,#1689{#2108,N,no inventory
9088,17,Christopher Michel,0,Computer,electronics,wallet,105,5.99,2021-10-22,Ireland,www.Amazon.com,b2853|b2888,Y,
9089,17,Christopher Michel,4,banana,food,Internet Banking ,188,15.99,2022-11-10,Iceland,www.Ebay.com,x3114>x728,Y,
9090,23,Noah Han,23,etc,etc,Internet Banking ,557,etc,2022-06-04,Serbia,www.Target.com,|2680w|135,Y,
9091,33,Faust Williams,8,phone,electronics,Internet Banking ,600,200.99,2022-10-16,Argentina,www.Target.com,e1116re3193,N,payment gateway is misconfigured
9092,8,Sherrell Lattes,3,hat,apparel,card,850,65.9,2021-11-09,Canada,www.Amazon.com,A2460>A3449,N,processor declined
9093,12,Rose Jean,29,etc,etc,UPI,537,etc,2022-05-23,Montenegro,www.Ebay.com,t933Qt344,Y,
9094,12,Rose Jean,5,eggs,food,UPI,299,13.99,2022-08-25,United Kingdom,www.Wal-Mart.com,R888<R4402,N,Invalid credit card number
9095,69,Marc Galdson,28,etc,etc,card,972,etc,2020-10-06,New Zealand,www.Ebay.com,54946;51303,Y,
9096,62,Emma Streak,18,etc,etc,card,118,etc,2022-07-03,Japan,www.Amazon.com,)4310Q)1231,N,processor declined
9097,69,Marc Galdson,7,tv,electronics,wallet,564,100.99,2022-07-05,Iceland,www.Target.com,G2644?G1947,Y,
9098,53,Louis Clark,6,milk,food,UPI,125,3.99,2020-09-09,Germany,other,{922b{614,N,processor declined
9099,21,Kenneth Zah,17,etc,etc,Internet Banking ,407,etc,2021-05-20,Canada,www.Amazon.com,:4204l:2056,N,processor declined
9100,6,Michelle Otter,11,etc,etc,UPI,932,etc,2022-09-28,Switzerland,www.Wal-Mart.com,i2343oi127,N,Credit card type isn’t accepted
9101,42,Sherry Cher,11,etc,etc,Internet Banking ,117,etc,2022-04-18,Italy,www.Target.com,%3898O%2408,Y,
9102,9,Ben Hues,12,etc,etc,UPI,972,etc,2021-09-05,New Zealand,www.Wal-Mart.com,H4021GH4435,Y,
9103,16,Farrah Michelle,3,hat,apparel,Internet Banking ,68,65.9,2020-09-26,India,www.Wal-Mart.com,h4991Wh3001,Y,
9104,68,Addison Leah,29,etc,etc,card,282,etc,2021-10-14,Iceland,www.Amazon.com,B3676tB4955,Y,
9105,19,Chris garnet,5,eggs,food,wallet,700,5.99,2021-12-03,Argentina,www.Target.com,n2741Pn1152,N,account has been closed
9106,65,Aurora Grace,9,bike,bikes,Internet Banking ,560,300.99,2021-06-26,United States,www.Ebay.com,_383c_1846,Y,
9107,27,Sol Badguy,1,Shirt,apparel,UPI,385,10.99,2020-09-09,United Kingdom,www.Target.com,Y25767Y4822,N,blocked by merchant account
9108,56,Harper Gene,4,banana,food,UPI,577,6.99,2022-03-26,Germany,www.Ebay.com,s4748,s3698,Y,
9109,16,Farrah Michelle,25,etc,etc,Internet Banking ,418,etc,2021-10-24,United States,www.Ebay.com,:4124H:4301,Y,
9110,32,Kliff Undersn,24,etc,etc,UPI,869,etc,2020-10-29,Montenegro,www.Amazon.com,52223#51024,Y,
9111,7,Morgan Freeman,20,etc,etc,Internet Banking ,693,etc,2022-11-21,Turkey,www.Target.com,,42122,3932,N,incorrectly entered information
9112,44,Karmelo Winnie,19,etc,etc,Internet Banking ,816,etc,2021-04-05,Argentina,www.Wal-Mart.com,u588cu2435,N,blocked by merchant account
9113,57,Evelyn Michels,22,etc,etc,Internet Banking ,249,etc,2022-02-27,India,www.Target.com,4829T41037,N,expired card
9114,16,Farrah Michelle,0,Computer,electronics,Internet Banking ,238,100.99,2022-09-03,Italy,www.Amazon.com,"4006Z"17,Y,
9115,40,Carol Ritz,20,etc,etc,wallet,430,etc,2021-03-25,United Kingdom,www.Ebay.com,44495+44784,N,purchase made while traveling
9116,37,Elizabeth kind,21,etc,etc,UPI,255,etc,2022-06-05,United States,www.Ebay.com,D2081jD1317,N,expired card
9117,72,Paisley Everly,13,etc,etc,UPI,159,etc,2021-08-08,Canada,www.Ebay.com,O525:O1849,Y,
9118,40,Carol Ritz,7,tv,electronics,card,458,5.99,2021-01-03,China,www.Target.com,*1615M*3397,Y,
9119,34,Laura Williams,23,etc,etc,UPI,322,etc,2022-04-15,Portugal,www.Amazon.com,k2887Nk1132,N,account has been closed
9120,31,Baiken Hen,1,Shirt,apparel,wallet,616,65.9,2020-08-12,Turkey,www.Ebay.com,t1232^t1576,Y,
9121,23,Noah Han,26,etc,etc,Internet Banking ,556,etc,2020-10-08,Turkey,www.Wal-Mart.com,>1271t>864,N,insufficient funds
9122,9,Ben Hues,25,etc,etc,Internet Banking ,38,etc,2022-08-13,New Zealand,www.Wal-Mart.com,@3677`@999,Y,
9123,20,Danielle Will,25,etc,etc,card,861,etc,2022-04-11,Russia,www.Amazon.com,8488M83965,Y,
9124,11,Abel Don,14,etc,etc,wallet,175,Error,2022-02-05,Finland,www.Wal-Mart.com,W2535VW1206,N,account has been closed
9125,62,Emma Streak,1,Shirt,apparel,UPI,890,65.9,2022-06-27,India,www.Amazon.com,z3076mz1020,N,purchase made while traveling
9126,68,Addison Leah,27,etc,etc,card,392,etc,2021-04-17,Iceland,www.Ebay.com,!4331A!561,N,incorrectly entered information
9127,70,Gemina Zoe,15,etc,etc,UPI,60,etc,2020-04-30,New Zealand,www.Wal-Mart.com,`1051j`3665,N,blocked by merchant account
9128,62,Emma Streak,23,etc,etc,wallet,693,etc,2020-10-31,Italy,www.Amazon.com,;3206@;2348,Y,
9129,58,Mia Pena,19,etc,etc,card,615,etc,2021-07-07,Germany,other,Q1673-Q74,N,payment gateway is misconfigured
9130,29,Justice Rage,7,tv,electronics,Internet Banking ,975,500.99,2020-12-02,United States,www.Amazon.com,[1685+[3186,N,Invalid credit card number
9131,29,Justice Rage,6,milk,food,wallet,453,15.99,2020-03-18,India,www.Amazon.com,t3204!t580,Y,
9132,71,Elcy Jean,14,etc,etc,Internet Banking ,40,Error,2021-08-20,Mexico,www.Amazon.com,n1444Zn515,Y,
9133,65,Aurora Grace,28,etc,etc,UPI,729,Error,2022-12-29,New Zealand,www.Wal-Mart.com,H4261CH4158,N,incorrectly entered information
9134,24,Ethan Shaw,29,etc,etc,Internet Banking ,645,etc,2022-03-30,Japan,www.Wal-Mart.com,]15536]3581,N,insufficient funds
