Order_ID,Customer_ID,Customer_name,Product_ID,Product_name,Producty_catagory,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
9264,9165,Tybie,7,TV,electornic,^^^,18,5.99,12/05/2020 08:25 PM,Cook Islands,Nagoya,SamsClub.com,59164,N,account has been closed
9265,9166,Helsa,^^^,Pants,clothes,card,8,5.99,01/05/2020 03:04 AM,Saudi Arabia,√úr√ºmqi,SamsClub.com,59165,Y,
9266,9167,Helena,10, bike tires,bikes,internet banking,9,300.99,08/24/2020 08:11 PM,Kazakhstan,Tunis,Macys.com,59166,Y,
9267,9168,Ruthe,10, bike tires,bikes,internet banking,16,199.99,12/02/2020 07:37 PM,Slovakia,Kuching,JCPenney.com,59167,N,insufficient funds
9268,9169,Josephine,8,phone,electornic,Wallet,6,50.99,05/14/2020 03:10 AM,Mauritania,Brisbane,Sears.com,59168,N,account has been closed
9269,9170,Mady,3,hat,clothes,UPI,22,6.99,07/22/2020 03:34 AM,AndorrA,Mbabane,CVS.com,59169,N,no inventory
9270,9171,Alisha,4,bannana,food,internet banking,29,6.99,03/12/2020 01:18 PM,Australia,Guangzhou,CVS.com,59170,Y,
9271,9172,Marcelline,7,TV,electornic,Wallet,15,500.99,11/09/2020 04:27 PM,Aruba,Tagbilaran,JCPenney.com,59171,N,Credit card type isnít accepted
9272,9173,Bobinette,6,milk,^^^,card,2,13.99,08/04/2020 03:07 AM,Mali,Amman,SamsClub.com,59172,N,purchase made while traveling
9273,9174,Kimmy,6,milk,food,UPI,19,13.99,04/04/2020 05:53 AM,Monaco,Hanga Roa,Office Depot.com,59173,N,account has been closed
9274,9175,Nyssa,2,Pants,clothes,card,28,6.99,07/24/2020 10:52 AM,Guernsey,Fredericton,SamsClub.com,59174,Y,
9275,9176,Aryn,8,phone,electornic,internet banking,21,100.99,04/27/2020 10:56 AM,Cameroon,Santa Cruz de la Sierra,Khols.com,59175,Y,
9276,9177,Tani,6,milk,food,UPI,25,3.99,08/13/2020 10:51 AM,Guernsey,Whitehorse,CVS.com,59176,N,expired card
9277,9178,Carolina,9,bike,bikes,UPI,29,300.99,07/10/2020 06:48 PM,Jordan,Ibiza,CVS.com,59177,N,expired card
9278,9179,Siana,10, bike tires,bikes,internet banking,30,199.99,11/19/2020 05:16 PM,Guernsey,Okinawa,JCPenney.com,59178,N,insufficient funds
9279,9180,Lacie,2,Pants,clothes,internet banking,11,5.99,02/02/2020 01:35 AM,Chad,Dallas,Walmart.com,59179,Y,
9280,9181,Dawn,2,Pants,clothes,UPI,23,5.99,05/27/2020 09:42 AM,Brunei Darussalam,San Antonio,JCPenney.com,59180,N,Credit card type isnít accepted
9281,9182,Hope,10, bike tires,bikes,UPI,16,300.99,06/01/2020 11:43 PM,"Cote D""Ivoire",Durango,Costco.com,59181,Y,
9282,9183,Beatriz,5, eggs,food,card,1,6.99,05/31/2020 08:22 AM,Dominica,Turin,JCPenney.com,59182,Y,
9283,9184,Marnia,2,Pants,clothes,Wallet,25,10.99,12/20/2020 03:38 AM,Venezuela,Mecca,Ebay.com,59183,N,blocked by merchant account
9284,9185,Wilma,6,milk,food,UPI,14,15.99,01/28/2020 07:47 PM,Papua New Guinea,Philadelphia,Target.com,59184,Y,
9285,9186,Alleen,6,milk,food,internet banking,19,13.99,09/16/2020 10:52 PM,Belize,Xining,Sears.com,59185,Y,
9286,9187,Ronna,4,bannana,food,internet banking,8,15.99,01/12/2020 09:24 PM,Portugal,Bissau,Costco.com,59186,N,expired card
9287,9188,Winny,6,milk,food,UPI,24,3.99,04/04/2020 07:40 AM,Mexico,Bandar Seri Begawan,Khols.com,59187,N,purchase made while traveling
9288,9189,Lenna,2,Pants,clothes,UPI,8,10.99,03/06/2020 06:17 PM,√Öland Islands,Kabul,Walmart.com,59188,Y,
9289,9190,Lolita,5, eggs,food,Wallet,10,5.99,12/08/2020 02:14 AM,Chile,Cairo,SamsClub.com,59189,Y,
9290,9191,Fernande,9,bike,bikes,Wallet,4,150.99,05/12/2020 04:50 AM,Svalbard and Jan Mayen,Dar es Salaam,Costco.com,59190,N,incorrectly entered information
9291,9192,Jacenta,2,Pants,clothes,internet banking,13,40.99,09/11/2020 06:17 PM,Mozambique,Jacksonville,JCPenney.com,59191,Y,
9292,9193,Margalo,3,hat,clothes,UPI,22,6.99,04/20/2020 09:28 AM,Luxembourg,Saint John,Macys.com,59192,Y,
9293,9194,Joeann,3,hat,clothes,UPI,2,5.99,11/01/2020 07:13 PM,Saint Vincent and the Grenadines,Saint Petersburg,Macys.com,59193,Y,
9294,9195,Lolita,2,Pants,clothes,card,1,40.99,01/16/2020 10:14 PM,Saint Kitts and Nevis,Jamestown,Office Depot.com,59194,Y,
9295,9196,Lacie,8,phone,electornic,internet banking,4,500.99,10/11/2020 11:43 AM,Denmark,Seville,JCPenney.com,59195,N,Invalid credit card number
9296,9197,Wynne,3,hat,clothes,card,20,5.99,06/16/2020 10:09 PM,Guinea-Bissau,Guadalajara,JCPenney.com,59196,Y,
9297,9198,Sue,2,Pants,clothes,Wallet,1,40.99,11/08/2020 11:57 PM,Zambia,Majuro,Office Depot.com,59197,Y,
9298,9199,Di,10, bike tires,bikes,internet banking,14,300.99,04/14/2020 04:05 AM,Cook Islands,Townsville,Target.com,59198,Y,
9299,9200,Dennie,3,hat,clothes,UPI,19,6.99,08/19/2020 02:13 AM,AndorrA,Ilh√©us,Ebay.com,59199,N,insufficient funds
9300,9201,Raquela,6,milk,food,Wallet,3,3.99,04/01/2020 08:24 PM,Philippines,Pittsburgh,Publix.com,59200,N,blocked by merchant account
9301,9202,Emilia,9,bike,bikes,internet banking,5,350.99,11/22/2020 12:06 AM,Jamaica,Kyoto,Sears.com,59201,Y,
9302,9203,Melisent,3,hat,clothes,card,8,5.99,08/31/2020 07:18 PM,Kenya,Bulawayo,SamsClub.com,59202,N,Invalid credit card number
9303,9204,Joeann,6,milk,food,UPI,12,15.99,02/17/2020 02:05 AM,Cambodia,Santiago,Costco.com,59203,N,account has been closed
9304,9205,Moyna,4,bannana,food,UPI,21,15.99,06/25/2020 03:10 PM,Ecuador,Oranjestad,Macys.com,59204,Y,
9305,9206,Kathi,10, bike tires,bikes,Wallet,30,300.99,03/29/2020 09:51 PM,Dominica,Riverside,Amazon.com,59205,Y,
9306,9207,Rori,9,bike,bikes,Wallet,27,199.99,08/26/2020 01:58 PM,Cameroon,Nukus,Publix.com,59206,N,insufficient funds
9307,9208,Ruthe,7,TV,electornic,Wallet,14,100.99,11/20/2020 07:48 PM,Tajikistan,Skopje,JCPenney.com,59207,Y,
9308,9209,Ariela,1,Shirt,clothes,Wallet,12,5.99,04/30/2020 06:45 AM,British Indian Ocean Territory,Cologne,Publix.com,59208,Y,
9309,9210,Orelia,8,phone,electornic,UPI,2,500.99,11/20/2020 01:16 PM,Papua New Guinea,Jerusalem,Target.com,59209,Y,
9310,9211,Jillayne,8,phone,electornic,internet banking,6,500.99,11/09/2020 04:01 PM,South Georgia and the South Sandwich Islands,Helsinki,Publix.com,59210,N,account has been closed
9311,9212,Cyndie,2,Pants,clothes,UPI,29,10.99,08/19/2020 02:54 AM,Lesotho,Palikir,Amazon.com,59211,Y,
9312,9213,Carree,2,Pants,clothes,UPI,5,10.99,09/09/2020 02:35 AM,China,Chennai,Office Depot.com,59212,N,payment gateway is misconfigured
9313,9214,Mara,5, eggs,food,UPI,ERROR,3.99,09/08/2020 02:27 AM,Montserrat,Castries,Amazon.com,59213,N,incorrectly entered information
9314,9215,Kate,6,milk,food,card,23,5.99,02/14/2020 06:47 AM,Liberia,Cairo,JCPenney.com,59214,N,Invalid credit card number
9315,9216,Gale,6,milk,food,card,2,6.99,05/02/2020 06:23 AM,Serbia and Montenegro,Ottawa,Sears.com,59215,N,processor declined
9316,9217,Doro,7,TV,electornic,UPI,22,100.99,01/07/2020 09:58 AM,Mauritius,Canberra,Walmart.com,59216,N,blocked by merchant account
9317,9218,Audrie,8,phone,electornic,UPI,26,200.99,12/02/2020 05:17 AM,Croatia,Koror,Costco.com,59217,Y,
9318,9219,Chastity,7,TV,electornic,UPI,6,100.99,07/17/2020 08:51 PM,Heard Island and Mcdonald Islands,Alofi,Ebay.com,59218,N,expired card
9319,9220,Vere,1,Shirt,clothes,UPI,7,10.99,12/03/2020 09:27 PM,Lesotho,Cebu City,JCPenney.com,59219,N,Invalid credit card number
9320,9221,Melisent,5, eggs,food,internet banking,2,5.99,07/09/2020 08:53 PM,Heard Island and Mcdonald Islands,Alexandria,CVS.com,59220,N,expired card
9321,9222,Catrina,7,TV,electornic,Wallet,29,100.99,05/20/2020 11:38 AM,Solomon Islands,Sapporo,Sears.com,59221,Y,
9322,9223,Ernesta,5, eggs,food,internet banking,9,3.99,08/18/2020 03:19 AM,French Guiana,Wuhan,Target.com,59222,N,purchase made while traveling
9323,9224,Rosene,10, bike tires,bikes,UPI,21,300.99,07/11/2020 09:42 PM,Turkey,London,Office Depot.com,59223,Y,
9324,9225,Imojean,6,milk,food,UPI,16,15.99,05/14/2020 02:26 AM,Indonesia,Rio Branco,Amazon.com,59224,Y,
9325,9226,Tobe,9,bike,bikes,card,1,150.99,05/12/2020 06:19 PM,Sudan,Geelong,CVS.com,59225,N,no inventory
9326,9227,Dorthy,8,phone,electornic,UPI,18,100.99,05/31/2020 03:51 AM,Kiribati,Regina,Sears.com,59226,Y,
9327,9228,Christy,8,phone,electornic,Wallet,17,200.99,07/17/2020 01:07 AM,Venezuela,Brazzaville,KMart.com,59227,Y,
9328,9229,Genovera,10, bike tires,bikes,Wallet,13,150.99,02/01/2020 06:11 AM,Finland,Innsbruck,KMart.com,59228,N,incorrectly entered information
9329,9230,Kaja,1,Shirt,clothes,card,6,5.99,04/22/2020 10:36 PM,Netherlands Antilles,apple,Macys.com,59229,N,incorrectly entered information
9330,9231,Marline,5, eggs,food,card,17,6.99,11/21/2020 07:44 AM,Falkland Islands (Malvinas),Barcelona,Sears.com,59230,N,processor declined
9331,9232,Cherrita,4,bannana,food,card,15,13.99,03/14/2020 12:08 AM,Saint Helena,Magadan,Sears.com,59231,Y,
9332,9233,Ofilia,1,Shirt,clothes,UPI,5,5.99,06/25/2020 05:16 PM,Hong Kong,Fukuoka,Macys.com,59232,N,processor declined
9333,9234,Kirstin,10, bike tires,bikes,Wallet,20,350.99,07/22/2020 08:42 AM,"Taiwan, Province of China",Adana,Khols.com,59233,N,Credit card type isnít accepted
9334,9235,Julieta,5, eggs,food,UPI,13,5.99,05/30/2020 07:33 PM,French Southern Territories,Melbourne,Publix.com,59234,Y,
9335,9236,Wanda,4,bannana,food,UPI,13,6.99,04/16/2020 09:55 AM,Tajikistan,Porto Alegre,Sears.com,59235,N,purchase made while traveling
9336,9237,Nollie,9,bike,bikes,UPI,2,150.99,12/18/2020 09:22 AM,"Korea, Republic of",Mendoza,Sears.com,59236,N,insufficient funds
9337,9238,Rosaline,2,Pants,clothes,card,3,10.99,05/29/2020 11:30 AM,Bosnia and Herzegovina,Srinagar,Macys.com,59237,Y,
^^^,9239,Ada,6,milk,food,card,6,13.99,09/20/2020 11:40 AM,Djibouti,Kaesong,JCPenney.com,59238,Y,
9339,9240,Codie,4,bannana,food,internet banking,29,6.99,09/22/2020 09:24 AM,Isle of Man,Johannesburg,Amazon.com,59239,N,account has been closed
9340,9241,Moyna,2,Pants,clothes,UPI,30,40.99,11/20/2020 08:07 AM,Svalbard and Jan Mayen,√úr√ºmqi,CVS.com,59240,N,expired card
9341,9242,Micheline,3,hat,clothes,Wallet,14,65.99,07/21/2020 08:09 AM,Dominica,Francistown,Sears.com,59241,Y,
9342,9243,Lusa,10, bike tires,bikes,internet banking,25,300.99,08/13/2020 11:47 AM,Uruguay,Rome,KMart.com,59242,Y,
9343,9244,Joane,4,bannana,food,card,14,15.99,08/06/2020 11:43 PM,Marshall Islands,San Diego,SamsClub.com,59243,Y,
9344,9245,Sissy,9,bike,bikes,Wallet,19,199.99,10/24/2020 10:10 AM,Pitcairn,Athens,Walmart.com,59244,N,blocked by merchant account
9345,9246,Fanchon,1,Shirt,clothes,Wallet,27,5.99,10/29/2020 03:36 AM,Turks and Caicos Islands,Lanzhou,Macys.com,59245,N,blocked by merchant account
9346,9247,Kathi,10, bike tires,bikes,card,13,300.99,08/03/2020 06:37 AM,Gambia,Samara,KMart.com,59246,N,processor declined
9347,9248,Marjie,4,bannana,food,Wallet,15,5.99,08/17/2020 11:38 PM,Mali,Valdivia,JCPenney.com,59247,Y,
9348,9249,Dolli,2,Pants,clothes,Wallet,1,40.99,06/10/2020 09:53 AM,Norway,Busan,Costco.com,59248,N,no inventory
9349,9250,Nanete,4,bannana,food,internet banking,21,15.99,04/22/2020 07:47 AM,Ireland,Sofia,Ebay.com,59249,Y,
9350,9251,Feliza,5, eggs,food,internet banking,7,5.99,06/27/2020 05:47 AM,"Cote D""Ivoire",Milan,Office Depot.com,59250,Y,
9351,9252,Sadie,6,milk,food,card,30,3.99,07/23/2020 04:41 PM,Spain,Yekaterinburg,Publix.com,59251,N,processor declined
9352,9253,Daphne,6,milk,food,internet banking,13,15.99,02/24/2020 10:00 PM,Armenia,Macap√°,Office Depot.com,59252,Y,
9353,9254,Caressa,3,hat,clothes,UPI,1,5.99,02/24/2020 12:19 PM,Ireland,Makassar,KMart.com,59253,Y,
9354,9255,Riannon,3,hat,clothes,Wallet,25,5.99,04/10/2020 10:56 AM,Ethiopia,Hiroshima,Macys.com,59254,N,account has been closed
9355,9256,Gusty,5, eggs,food,internet banking,21,3.99,03/07/2020 12:51 PM,Monaco,Helsinki,Publix.com,59255,N,insufficient funds
9356,9257,Lyssa,8,phone,electornic,internet banking,26,50.99,02/25/2020 11:23 PM,Tunisia,Toulouse,Target.com,59256,N,incorrectly entered information
9357,9258,Wynne,10, bike tires,bikes,card,3,250.99,01/20/2020 09:52 PM,Madagascar,Saint John,Macys.com,59257,Y,
9358,9259,Kamilah,3,hat,clothes,internet banking,23,5.99,09/06/2020 07:50 PM,Norway,Malabo,Amazon.com,59258,Y,
9359,9260,Ellette,4,bannana,food,card,21,3.99,06/13/2020 01:35 PM,Iraq,Mexicali,SamsClub.com,59259,N,account has been closed
9360,9261,Tybie,1,Shirt,clothes,UPI,18,65.99,11/17/2020 01:04 PM,Australia,Jacksonville,Costco.com,59260,Y,
9361,9262,Ekaterina,6,milk,food,Wallet,10,15.99,03/30/2020 11:42 AM,British Indian Ocean Territory,Djibouti (city),Walmart.com,59261,N,incorrectly entered information
9362,9263,Leeanne,2,Pants,clothes,card,8,10.99,12/13/2020 09:47 AM,Slovenia,Palikir,Publix.com,59262,Y,
9363,9264,Nataline,3,hat,clothes,card,26,10.99,05/13/2020 01:12 PM,Djibouti,Ulan Bator,Ebay.com,59263,Y,
9364,9265,Tarra,2,Pants,clothes,Wallet,11,6.99,11/29/2020 11:07 AM,Uruguay,Lobamba,Khols.com,59264,N,purchase made while traveling
9365,9266,Siana,6,milk,food,internet banking,30,3.99,06/15/2020 01:48 PM,Greece,Port of Spain,Sears.com,59265,Y,
9366,9267,Fanchon,3,hat,clothes,Wallet,11,65.99,05/14/2020 04:08 PM,French Southern Territories,S√£o Tom√©,Office Depot.com,59266,^^^,
9367,9268,Dennie,5, eggs,food,internet banking,8,6.99,09/25/2020 01:59 PM,Holy See (Vatican City State),Taiyuan,Target.com,59267,N,expired card
9368,9269,Daryl,4,bannana,food,card,26,5.99,09/12/2020 01:56 AM,Netherlands,Kabul,Costco.com,59268,N,insufficient funds
9369,9270,Bee,7,TV,electornic,card,19,5.99,07/31/2020 06:40 PM,Tunisia,Linz,Costco.com,59269,Y,
9370,9271,Flory,1,Shirt,clothes,internet banking,21,65.99,10/03/2020 02:19 PM,Wallis and Futuna,Ibiza,Walmart.com,59270,Y,
9371,9272,Kamilah,1,Shirt,clothes,UPI,17,40.99,01/28/2020 01:40 PM,Guinea,Gold Coast,Khols.com,59271,N,processor declined
9372,9273,Kathy,7,TV,electornic,Wallet,1,50.99,03/30/2020 08:47 PM,Egypt,Stepanakert,CVS.com,59272,Y,
9373,9274,Krystle,10, bike tires,bikes,Wallet,30,350.99,09/03/2020 11:51 PM,Colombia,Calama,SamsClub.com,59273,N,purchase made while traveling
9374,9275,Ricky,7,TV,electornic,card,21,100.99,01/26/2020 08:01 AM,France,Miami,Target.com,59274,Y,
9375,9276,Cassondra,6,milk,food,UPI,2,3.99,08/27/2020 02:54 AM,Svalbard and Jan Mayen,New Delhi,Amazon.com,59275,Y,
9376,9277,Doro,5, eggs,food,internet banking,15,3.99,11/22/2020 12:01 AM,Trinidad and Tobago,Cape Town,Costco.com,59276,Y,
9377,9278,Keelia,7,TV,electornic,UPI,28,5.99,04/05/2020 10:15 PM,Antigua and Barbuda,Porto Velho,SamsClub.com,59277,Y,
9378,9279,Albertina,10, bike tires,bikes,internet banking,20,250.99,04/04/2020 03:49 AM,French Southern Territories,Serekunda,Publix.com,59278,N,blocked by merchant account
9379,9280,Henriette,5, eggs,food,card,22,13.99,09/22/2020 10:23 PM,Chad,Sarajevo,Walmart.com,&&&,Y,
9380,9281,Ida,5, eggs,food,internet banking,11,15.99,08/04/2020 02:32 AM,Kazakhstan,Lisbon,Office Depot.com,59280,^^^,no inventory
9381,&&&,Corina,9,bike,bikes,internet banking,14,350.99,07/12/2020 12:22 PM,Mexico,Bridgetown,SamsClub.com,59281,Y,
9382,9283,Lita,3,hat,clothes,internet banking,28,5.99,08/23/2020 02:42 PM,Guinea,Seattle,KMart.com,59282,N,purchase made while traveling
9383,9284,Brana,10, bike tires,bikes,UPI,14,150.99,04/01/2020 01:11 AM,Cape Verde,San Diego,Walmart.com,59283,N,Credit card type isnít accepted
9384,9285,Courtnay,3,hat,clothes,Wallet,28,10.99,10/15/2020 09:41 AM,Iraq,Gda≈Ñsk,SamsClub.com,59284,Y,
9385,9286,Riannon,9,bike,bikes,UPI,7,300.99,07/16/2020 02:37 PM,Bulgaria,Maputo,Office Depot.com,59285,N,purchase made while traveling
9386,9287,Gaylene,5, eggs,food,UPI,15,6.99,08/04/2020 03:41 PM,Mali,Puerto Williams,JCPenney.com,59286,N,Invalid credit card number
9387,9288,Glynnis,6,$$$$,food,internet banking,23,3.99,12/29/2020 11:16 PM,Zambia,Hiroshima,Costco.com,59287,N,insufficient funds
9388,9289,###,1,Shirt,clothes,card,21,10.99,01/10/2020 11:22 PM,Puerto Rico,Willemstad,Walmart.com,59288,Y,
9389,9290,Sam,9,bike,bikes,card,10,350.99,08/26/2020 08:45 PM,"Congo, The Democratic Republic of the",Hanover,Ebay.com,59289,N,blocked by merchant account
9390,9291,Wilma,3,hat,clothes,Wallet,22,40.99,07/31/2020 05:39 PM,###,Cape Town,Ebay.com,59290,N,expired card
9391,9292,Siana,9,bike,bikes,UPI,12,250.99,10/02/2020 03:18 AM,Malaysia,Incheon,Publix.com,59291,N,expired card
9392,9293,Judy,9,bike,bikes,Wallet,15,250.99,03/24/2020 02:28 PM,Ireland,Kano,Amazon.com,59292,N,account has been closed
9393,9294,Ottilie,8,phone,electornic,UPI,8,5.99,07/24/2020 01:43 AM,Namibia,Bangkok,Publix.com,59293,Y,
9394,9295,Doro,2,Pants,clothes,Wallet,4,40.99,05/22/2020 04:52 AM,"Congo, The Democratic Republic of the",Sana'a,Amazon.com,59294,N,expired card
9395,9296,Madelle,10, bike tires,bikes,UPI,2,150.99,01/08/2020 07:28 PM,Saint Helena,Fredericton,Macys.com,59295,Y,
9396,9297,Debee,4,bannana,food,Wallet,27,13.99,08/01/2020 11:31 AM,Yemen,Konya,Sears.com,59296,Y,
9397,9298,Candi,8,phone,electornic,internet banking,15,500.99,08/25/2020 05:33 PM,Guam,Nairobi,Sears.com,59297,N,incorrectly entered information
9398,9299,Dominga,1,Shirt,clothes,Wallet,8,65.99,05/20/2020 11:23 AM,French Southern Territories,Beijing,Sears.com,59298,Y,
9399,9300,Addia,3,hat,clothes,internet banking,11,65.99,01/03/2020 04:26 AM,Saint Vincent and the Grenadines,Koulikoro,Target.com,59299,N,purchase made while traveling
9400,9301,Estell,1,Shirt,clothes,internet banking,7,6.99,10/24/2020 06:30 AM,Honduras,Antwerp,Sears.com,59300,Y,
9401,9302,Gusella,10, bike tires,bikes,card,8,250.99,01/25/2020 05:17 AM,Bermuda,Hamilton,SamsClub.com,59301,N,payment gateway is misconfigured
9402,9303,Annaliese,10, bike tires,bikes,UPI,17,250.99,09/17/2020 04:39 PM,Central African Republic,City of San Marino,Target.com,59302,Y,
9403,9304,Alyda,4,bannana,food,UPI,2,13.99,07/08/2020 06:05 PM,American Samoa,Ushuaia,Macys.com,59303,Y,
9404,9305,Georgetta,5, eggs,food,internet banking,30,15.99,06/18/2020 03:41 AM,Equatorial Guinea,Sofia,Sears.com,59304,Y,
9405,9306,Libbie,5, eggs,food,card,7,5.99,05/02/2020 07:33 PM,Israel,Amritsar,Office Depot.com,59305,Y,
9406,9307,Amelia,5, eggs,food,Wallet,15,15.99,08/23/2020 03:20 AM,Faroe Islands,Taiyuan,Publix.com,59306,Y,
9407,9308,Doralynne,6,milk,food,internet banking,12,15.99,05/06/2020 07:01 PM,Somalia,Chennai,JCPenney.com,59307,Y,
9408,9309,Esmeralda,9,bike,bikes,internet banking,8,250.99,10/20/2020 09:24 PM,Oman,Turin,Ebay.com,59308,N,purchase made while traveling
9409,9310,Vinita,10, bike tires,bikes,internet banking,11,199.99,02/15/2020 08:19 PM,Bermuda,Hai Phong,Office Depot.com,59309,Y,
9410,9311,Valli,3,hat,clothes,UPI,22,65.99,02/25/2020 07:24 PM,Croatia,Taichung,Amazon.com,59310,N,blocked by merchant account
9411,9312,Stevana,5, eggs,food,card,21,15.99,09/24/2020 11:04 PM,Malaysia,Dammam,Target.com,59311,N,processor declined
9412,9313,Shaylyn,9,bike,bikes,UPI,20,199.99,04/25/2020 01:23 PM,Austria,Ljubljana,CVS.com,59312,N,blocked by merchant account
9413,9314,Damaris,6,milk,food,card,15,3.99,01/09/2020 04:01 PM,Bouvet Island,Louisville,Target.com,59313,Y,
9414,9315,Aili,3,hat,clothes,internet banking,4,40.99,04/12/2020 06:14 AM,El Salvador,Surabaya,Macys.com,59314,N,processor declined
9415,9316,Desirae,9,bike,bikes,UPI,10,199.99,04/16/2020 08:36 AM,Cameroon,Geelong,Walmart.com,59315,N,Credit card type isnít accepted
9416,9317,Elena,8,phone,electornic,card,14,500.99,09/12/2020 08:10 PM,Indonesia,Tiraspol,Costco.com,59316,Y,
9417,9318,Claresta,1,Shirt,clothes,UPI,6,6.99,09/14/2020 09:10 AM,Armenia,Mashhad,Macys.com,59317,N,Credit card type isnít accepted
9418,9319,Averyl,10, bike tires,bikes,Wallet,27,300.99,03/05/2020 09:08 PM,"Lao People""S Democratic Republic",Calama,CVS.com,59318,Y,
9419,9320,Anestassia,7,TV,electornic,card,3,100.99,12/17/2020 11:21 PM,Martinique,Rio de Janeiro,Amazon.com,59319,Y,
9420,9321,Carol-Jean,3,hat,clothes,UPI,&&&,65.99,08/18/2020 11:09 AM,Mongolia,Thi√®s,Ebay.com,59320,Y,
9421,9322,Gavrielle,8,phone,electornic,Wallet,3,100.99,11/21/2020 04:00 AM,Timor-Leste,Algiers,SamsClub.com,59321,Y,
9422,9323,Ileana,3,hat,clothes,Wallet,29,40.99,03/11/2020 08:17 AM,Afghanistan,Hobart,Target.com,59322,N,blocked by merchant account
9423,9324,Agnese,8,phone,electornic,Wallet,17,200.99,12/16/2020 04:29 AM,Iraq,Managua,KMart.com,59323,N,expired card
9424,9325,Elka,10, bike tires,bikes,UPI,22,250.99,07/02/2020 11:40 PM,Bangladesh,Zhengzhou,Costco.com,59324,Y,$$$$
9425,9326,Doro,9,bike,bikes,Wallet,7,300.99,12/23/2020 02:08 PM,Sudan,Lviv,JCPenney.com,59325,N,no inventory
9426,9327,Ethel,9,bike,bikes,card,4,350.99,07/24/2020 05:19 AM,Aruba,Hiroshima,Sears.com,59326,N,Invalid credit card number
9427,9328,Elsie,3,hat,clothes,card,6,5.99,10/02/2020 03:19 AM,Fiji,Munich,Costco.com,59327,N,expired card
9428,9329,Norine,4,bannana,food,internet banking,12,6.99,01/26/2020 06:34 PM,Tunisia,Porto Alegre,CVS.com,59328,Y,
9429,9330,Lorenza,8,phone,electornic,Wallet,16,500.99,02/27/2020 12:58 PM,Greece,Lima,CVS.com,59329,N,purchase made while traveling
9430,9331,Iseabal,10, bike tires,bikes,UPI,14,300.99,11/19/2020 04:33 AM,Nigeria,Bangalore,KMart.com,59330,Y,
9431,9332,Jenilee,6,milk,food,card,21,15.99,01/17/2020 01:58 PM,Belarus,Greenwich,Ebay.com,59331,N,expired card
9432,9333,Fredericka,8,phone,electornic,UPI,5,500.99,12/31/2020 03:43 PM,Dominican Republic,Semarang,Publix.com,59332,N,no inventory
9433,9334,Gale,1,Shirt,clothes,internet banking,28,10.99,08/30/2020 04:41 AM,"Korea, Democratic People""S Republic of",Pretoria,Macys.com,59333,Y,
9434,9335,Lanna,7,TV,electornic,card,28,200.99,09/20/2020 08:38 PM,Montserrat,Vancouver,JCPenney.com,59334,Y,
9435,9336,Karolina,2,Pants,clothes,UPI,15,5.99,12/18/2020 06:37 AM,Indonesia,Vienna,KMart.com,59335,Y,
9436,9337,Marguerite,3,hat,clothes,Wallet,27,^^^,01/11/2020 08:35 AM,El Salvador,Belize City,CVS.com,59336,N,payment gateway is misconfigured
9437,9338,Gisela,6,milk,food,UPI,12,3.99,11/28/2020 06:42 PM,Benin,Dushanbe,JCPenney.com,59337,Y,
9438,9339,Celestyna,2,Pants,clothes,internet banking,23,5.99,04/20/2020 02:01 AM,Heard Island and Mcdonald Islands,Guadalajara,Costco.com,59338,Y,
9439,9340,Gabi,9,bike,bikes,internet banking,17,199.99,04/29/2020 06:09 PM,Congo,Francistown,SamsClub.com,59339,Y,&&&
9440,9341,Mathilda,2,Pants,clothes,internet banking,16,65.99,08/27/2020 06:22 PM,"Congo, The Democratic Republic of the",Nagoya,Khols.com,59340,N,Invalid credit card number
9441,9342,Karena,8,phone,electornic,UPI,19,100.99,10/19/2020 02:53 PM,San Marino,Kaliningrad,Walmart.com,59341,N,Credit card type isnít accepted
9442,9343,Selia,3,hat,clothes,internet banking,3,40.99,08/19/2020 07:37 AM,Nigeria,Basse-Terre,Ebay.com,59342,Y,
9443,9344,Ottilie,2,Pants,clothes,card,29,65.99,11/01/2020 05:42 AM,Colombia,Multan,Amazon.com,59343,N,Credit card type isnít accepted
9444,9345,Lynea,10, bike tires,bikes,UPI,5,250.99,12/21/2020 01:50 AM,Venezuela,Rockhampton,JCPenney.com,59344,N,purchase made while traveling
9445,9346,Adore,4,bannana,food,card,29,3.99,11/21/2020 04:44 PM,Mauritania,Honolulu,Sears.com,59345,Y,
9446,9347,Winifred,10, bike tires,bikes,UPI,30,350.99,07/21/2020 03:44 PM,AndorrA,Rawalpindi,Macys.com,59346,Y,
9447,9348,Bobinette,3,hat,clothes,internet banking,4,5.99,06/11/2020 07:47 AM,Uganda,Glasgow,SamsClub.com,59347,Y,
9448,9349,Mignon,5, eggs,food,internet banking,4,15.99,^^^,Spain,Sana'a,Publix.com,59348,Y,
9449,9350,Kristina,2,Pants,clothes,card,20,65.99,09/14/2020 06:56 PM,Morocco,ƒ∞zmir,Khols.com,59349,Y,
9450,9351,Lizzie,4,bannana,food,Wallet,8,13.99,08/29/2020 09:13 PM,Kyrgyzstan,Marseille,KMart.com,59350,N,Invalid credit card number
9451,9352,Ashlee,6,milk,food,card,19,15.99,05/16/2020 11:49 PM,Angola,Lviv,Ebay.com,59351,Y,
9452,9353,Atlanta,7,TV,electornic,card,25,500.99,10/02/2020 09:49 PM,Saint Pierre and Miquelon,Naypyidaw,Sears.com,59352,Y,
